,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,705",170,6.71,"63,229,030","2,630","2,870","2,585","280,142","1,356,647",0.20649586812192117
1,297570,알로이스,"2,020",405,25.08,"20,960,291","1,625","2,095","1,625","87,646","347,935",0.2519033727564057
2,053590,한국테크놀로지,525,41,7.24,"17,357,868",572,576,525,"808,135","344,740",2.3441869234785635
3,187790,나노,"1,595",165,11.54,"14,847,306","1,625","1,755","1,575","91,870","311,787",0.294656287786213
4,159910,스킨앤스킨,233,4,1.75,"14,252,495",230,248,230,"1,235,635","1,243,791",0.9934426282229089
5,014200,광림,"1,165",35,3.10,"13,643,497","1,140","1,225","1,130","443,851","501,161",0.8856455310768396
6,900310,컬러레이,"1,400",90,6.87,"12,725,072","1,330","1,440","1,315","371,469","547,762",0.6781576670159668
7,226360,KH 건설,478,3,0.62,"10,908,613",481,505,465,"317,795","358,466",0.8865415408992764
8,380540,옵티코어,"2,825",160,6.00,"10,576,744","2,610","3,005","2,610","191,898","39,752",4.827379754477762
9,033320,제이씨현시스템,"6,050",430,7.65,"10,399,086","5,890","6,590","5,830","75,419","47,140",1.5998939329656343
10,207760,미스터블루,"3,515",160,4.35,"8,948,067","3,695","3,710","3,440","175,505","103,663",1.693034158764458
11,111870,KH 전자,281,14,4.75,"7,886,090",291,293,275,"705,110","299,317",2.3557298783563914
12,162300,신스틸,"9,050",600,7.10,"7,216,166","8,940","10,050","8,790","23,695","18,602",1.2737877647564777
13,019570,리더스 기술투자,531,51,8.76,"6,975,409",597,597,515,"145,009","58,770",2.467398332482559
14,347860,알체라,"11,350","1,950",20.74,"6,897,777","9,420","11,400","9,330","125,669","139,503",0.900833673827803
15,019770,서연탑메탈,"5,230",895,20.65,"6,561,892","4,345","5,630","4,345","84,209","74,238",1.134311269161346
16,417180,핑거스토리,"11,800",50,0.43,"6,535,805","12,600","12,800","11,550","424,618","443,628",0.9571487823131092
17,096040,이트론,160,2,1.23,"5,482,274",163,164,158,"3,309,456","1,579,033",2.0958751337052486
18,200350,래몽래인,"25,000","3,100",14.16,"5,230,386","24,550","26,350","23,400","90,284","7,496",12.044290288153682
19,227610,아우딘퓨쳐스,"2,780",200,6.71,"5,205,711","2,980","2,995","2,655","25,589","94,346",0.2712250651855935
20,049480,오픈베이스,"3,000",35,1.18,"4,536,411","3,100","3,180","2,990","139,228","121,158",1.149144092837452
21,054920,한컴위드,"4,910",105,2.19,"4,208,243","4,850","5,270","4,820","50,041","9,442",5.299830544376191
22,015710,코콤,"8,040",0,0.00,"3,885,101","8,100","8,580","8,010","38,392","30,431",1.2616082284512504
23,236810,엔비티,"6,920",270,4.06,"3,779,257","6,610","7,130","6,530","24,808","56,404",0.4398269626267641
24,086960,MDS테크,"2,535",50,2.01,"3,778,097","2,480","2,640","2,435","61,182","114,737",0.5332368808666778
25,317850,대모,"13,150",600,4.78,"3,253,704","12,550","14,350","12,550","105,342","85,259",1.2355528448609532
26,106520,노블엠앤비,"1,735",190,12.30,"3,197,246","1,590","2,000","1,585","36,663","27,695",1.3238129626286332
27,006910,보성파워텍,"4,320",5,0.12,"3,083,298","4,395","4,530","4,310","96,394","39,728",2.4263491743858236
28,388050,지투파워,"9,110",40,0.44,"3,018,237","9,190","9,300","9,000","61,217","98,912",0.618903671950825
29,900280,골든센츄리,392,1,0.25,"2,963,179",402,403,390,"191,257","322,841",0.5924185589810465
30,060230,소니드,"4,290",170,4.13,"2,869,287","4,220","4,445","4,160","38,504","60,593",0.6354529401085934
31,121850,코이즈,"2,130",75,3.65,"2,864,908","2,065","2,200","2,035","328,855","103,032",3.191775370758599
32,073570,어반리튬,"17,050","1,450",9.29,"2,694,800","15,700","18,000","15,700","31,288","50,730",0.6167553715750049
33,025980,아난티,"7,410",80,1.09,"2,672,145","7,250","7,650","7,180","40,271","45,161",0.8917207324904232
34,121800,비덴트,"4,485",15,0.33,"2,582,034","4,505","4,635","4,435","69,181","9,648",7.170501658374793
35,073640,테라사이언스,"2,215",180,7.52,"2,565,161","2,250","2,340","2,175","157,797","69,917",2.2569189181458014
36,041440,현대에버다임,"8,580",330,4.00,"2,551,043","8,360","8,890","8,260","16,488","24,560",0.6713355048859935
37,204610,티쓰리,"1,850",35,1.93,"2,504,045","1,835","1,885","1,815","281,232","302,525",0.92961573423684
38,046070,코다코,"1,125",50,4.65,"2,365,173","1,075","1,260","1,065","37,499","32,979",1.1370569150065193
39,020180,대신정보통신,"1,240",40,3.12,"2,357,036","1,335","1,350","1,230","284,348","111,431",2.551785409805171
40,003310,대주산업,"2,330",60,2.64,"2,356,770","2,290","2,450","2,280","182,489","88,371",2.065032646456417
41,335890,비올,"3,795",195,5.42,"2,353,910","3,600","3,800","3,570","37,716","53,345",0.7070203393007779
42,038870,에코바이오,"5,160",120,2.38,"2,285,382","5,340","5,860","5,140","26,074","7,594",3.4335001316829077
43,217480,에스디생명공학,"1,535",115,8.10,"2,251,762","1,435","1,635","1,420","79,388","129,020",0.6153154549682219
44,089530,에이티세미콘,"1,145",35,2.97,"2,183,197","1,165","1,180","1,135","324,878","162,978",1.9933856103277743
45,348340,뉴로메카,"19,900",850,4.46,"2,149,352","19,050","20,500","18,750","18,295","85,175",0.21479307308482537
46,053260,금강철강,"6,870",250,3.78,"2,137,441","6,760","7,430","6,760","27,698","2,855",9.701576182136602
47,900300,오가닉티코스메틱,253,3,1.20,"2,115,107",250,260,246,"273,377","571,614",0.47825455639644937
48,053950,경남제약,"2,505",205,7.56,"2,101,748","2,655","2,665","2,480","268,814","54,179",4.961590284058399
49,277810,레인보우로보틱스,"60,300","3,600",6.35,"2,061,493","57,200","61,300","56,300","12,771","35,727",0.3574607439751448
50,205470,휴마시스,"17,950",450,2.57,"2,057,787","17,500","18,850","17,300","93,820","110,144",0.8517940151074956
51,082660,코스나인,897,22,2.51,"2,052,985",871,909,821,"93,878","31,703",2.961170867110368
52,128540,에코캡,"4,390",355,8.80,"2,046,286","4,040","4,555","4,000","25,747","8,964",2.8722668451584115
53,288980,모아데이타,"2,950",115,3.75,"2,019,502","3,005","3,010","2,930","266,708","84,102",3.1712444412736915
54,096630,에스코넥,"1,080",91,9.20,"2,004,067",992,"1,105",992,"123,789","136,730",0.9053536166166898
55,239340,줌인터넷,"4,915",25,0.51,"1,972,905","4,940","4,975","4,840","95,410","8,615",11.074869413813117
56,142760,비엘,"4,380",50,1.15,"1,958,417","4,305","4,840","4,235","7,303","12,284",0.5945131878866818
57,322780,코퍼스코리아,"2,980",20,0.67,"1,890,110","3,085","3,175","2,950","45,371","19,285",2.3526575058335495
58,336060,웨이버스,"1,730",40,2.37,"1,869,537","1,680","1,790","1,680","80,637","64,616",1.2479416862696546
59,160550,NEW,"8,370",240,2.95,"1,855,741","8,200","8,780","8,080","23,415","30,826",0.7595860637124505
60,362320,청담글로벌,"11,100",300,2.78,"1,774,565","11,100","11,350","10,900","270,368","369,691",0.73133508795183
61,013720,CBI,397,3,0.75,"1,773,191",400,402,395,"555,763","452,693",1.2276818947940435
62,064800,젬백스링크,"1,425",70,5.17,"1,764,440","1,355","1,445","1,340","78,725","83,516",0.9426337468269553
63,043910,자연과환경,"1,285",5,0.39,"1,625,290","1,295","1,305","1,255","525,679","439,556",1.1959318039112194
