,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,419530,26.10,SAMG엔터,"48,800","9,300",23.54,"4,144,429","38,900","49,300","38,700","4,750","15,498",0.30649116014969674
2,094480,25.97,갤럭시아머니트리,"5,820","1,045",21.88,"11,145,745","4,700","6,200","4,620","82,436","64,081",1.2864343565175325
3,276730,16.61,제주맥주,"1,580",200,14.49,"13,808,805","1,380","1,755","1,355","108,192","222,512",0.4862299561371971
4,257720,14.26,실리콘투,"2,885",325,12.70,"13,705,848","2,550","2,940","2,525","75,861","62,522",1.2133489011867822
5,425040,12.98,티이엠씨,"29,600","1,650",5.90,"4,256,171","27,950","32,900","26,200","23,716","3,850",6.16
6,024830,11.36,세원물산,"10,100","1,000",10.99,"490,172","9,070","10,950","9,070","9,822","8,430",1.1651245551601424
7,195940,11.35,HK이노엔,"42,200","4,350",11.49,"1,230,327","37,900","42,850","37,900","8,194","10,345",0.7920734654422427
8,376300,11.24,디어유,"41,550","2,950",7.64,"1,043,096","37,950","42,000","37,350","5,486","19,137",0.2866698019543293
9,368970,11.21,오에스피,"6,550",630,10.64,"1,656,715","5,940","6,680","5,890","4,023","19,048",0.21120327593448132
10,096610,10.85,알에프세미,"3,115",260,9.11,"689,999","2,860","3,200","2,810","8,085","9,627",0.839825490807105
11,376290,10.65,씨유테크,"4,985",570,12.91,"3,953,095","4,510","5,730","4,505","21,855","15,928",1.3721120040180814
12,158430,9.82,아톤,"24,600","1,600",6.96,"323,723","22,950","26,300","22,400","9,028","4,636",1.9473684210526316
13,098460,9.68,고영,"15,300","1,300",9.29,"815,656","14,150","15,400","13,950","24,488","84,513",0.28975423899281766
14,317530,9.22,캐리소프트,"9,480",580,6.52,"1,498,286","8,700","9,720","8,680","16,605","26,822",0.6190813511296697
15,039840,9.09,디오,"22,800","1,500",7.04,"257,902","21,000","22,950","20,900","14,599","17,356",0.8411500345701775
16,082920,8.54,비츠로셀,"17,150","1,250",7.86,"471,034","15,950","17,350","15,800","26,038","77,326",0.3367302071748183
17,031310,7.76,아이즈비전,"3,265",265,8.83,"16,658,320","3,040","3,575","3,030","24,055","56,384",0.4266281214528944
18,068050,7.63,팬엔터테인먼트,"5,220",190,3.78,"464,039","4,970","5,250","4,850","24,512","75,513",0.32460635916994424
19,900270,7.61,헝셩그룹,424,10,2.42,"5,972,612",413,444,394,"217,037","86,346",2.513573298126144
20,200130,7.58,콜마비앤에이치,"30,500","1,500",5.17,"242,381","28,500","30,500","28,350","5,262","21,584",0.24379169755374352
21,163730,7.46,핑거,"12,250",600,5.15,"117,525","11,600","12,300","11,400","11,787","23,747",0.4963574346233208
22,148780,7.37,비플라이소프트,"1,165",55,4.95,"2,149,622","1,090","1,185","1,085","130,426","605,368",0.21544911524890645
23,241710,7.25,코스메카코리아,"11,100",500,4.72,"138,574","10,450","11,100","10,350","19,692","28,461",0.6918941709708022
24,317830,7.22,에스피시스템스,"9,510",510,5.67,"2,059,784","9,000","10,450","8,870","5,287","4,585",1.1531079607415484
25,387310,7.20,대신밸런스제10호스팩,"2,905",115,4.12,"255,005","2,790","2,905","2,710","19,868","55,802",0.35604458621554785
